#nimeflow-catalogue	1	2026-08-02T12:23:55.584Z	10000	id,kind,romaji,english,syn,year,format,country,popularity,cover
178434	0	Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season	As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World Season 2	KanteiSkill 2	2024	TV	JP	47009	bx178434-UtRCL4WqNcgv.png
151380	0	Date A Live V		Date A Live Season 5	2024	TV	JP	47002	bx151380-gvN5PjrybTw2.jpg
10020	0	Ore no Imouto ga Konna ni Kawaii Wake ga Nai TRUE ROUTE		My Little Sister Can't Be This Cute Specials~OreImo Specials	2011	ONA	JP	46925	bx10020-5BFz41M11Muv.jpg
44	0	Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen	Rurouni Kenshin OVA: Trust & Betrayal (Tsuioku-hen)	Rurouni Kenshin: Tsuiokuhen~Rurouni Kenshin: Reminiscence	1999	OVA	JP	46906	bx44-MG5I672UbWAy.png
6512	0	Nyan Koi!			2009	TV	JP	46902	6512.jpg
154214	0	Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu	I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness	Ikenaikyo~Vou Ensinar a Jovem Nobre Desonrada a Fazer Coisas Impróprias	2023	TV	JP	46881	bx154214-Uf9x7mY4IJJr.jpg
21038	0	Ushio to Tora (TV)	Ushio and Tora (TV)	ushitora	2015	TV	JP	46878	bx21038-BcR2t2y6zORx.jpg
187260	0	Kimi ga Shinu made Koi wo Shitai	I Want to Love You Till Your Dying Day	KimiShinu~Je veux t'aimer jusqu'à ta mort	2026	TV	JP	46799	bx187260-WW5RBa5NINRP.jpg
482	0	Yu☆Gi☆Oh! Duel Monsters GX	Yu-Gi-Oh! GX	Yugioh Genex	2004	TV	JP	46765	b482-c14JwoMTmKAU.png
122348	0	Mashiro no Oto	Those Snow White Notes		2021	TV	JP	46704	bx122348-FawMIyUnMDW5.jpg
12403	0	Yuru Yuri♪♪	YuruYuri Season 2	YRYR 2	2012	TV	JP	46693	bx12403-sAG2FsLFX8bH.jpg
11751	0	Senki Zesshou Symphogear	Symphogear		2012	TV	JP	46684	bx11751-CNf1IlrvzbEa.png
107418	0	Fairy Gone			2019	TV	JP	46638	bx107418-tCfwTIgpbBMT.png
9863	0	SKET DANCE			2011	TV	JP	46602	bx9863-G6dAvTVsfLRO.png
936	0	NARUTO: Dai Gekitotsu! Maboroshi no Chitei Iseki Dattebayo	Naruto the Movie: Legend of the Stone of Gelel	Naruto THE Movie vol.2~Naruto Movie 2	2005	MOVIE	JP	46584	bx936-P1ogcIs07UR8.jpg
16009	0	Kamisama no Inai Nichiyoubi	Sunday Without God	The Sunday without God~Kami-Nai	2013	TV	JP	46567	bx16009-Sjn9slY4IsjE.jpg
195515	0	Yuusha Party ni Kawaii Ko ga Ita no de, Kokuhaku Shitemita.	There was a Cute Girl in the Hero’s Party, so I Tried Confessing to Her	YuuKawa	2026	TV	JP	46471	bx195515-p1nD71Hmr4ly.jpg
171952	0	Kage no Jitsuryokusha ni Naritakute!: Zankyou-hen		The Eminence in Shadow: Lost Echoes	0	MOVIE	JP	46437	bx171952-uB8CTTCBI1u5.jpg
179689	0	Salaryman ga Isekai ni Ittara Shitennou ni Natta Hanashi	Headhunted to Another World: From Salaryman to Big Four!	Salaryman Big 4	2025	ONA	JP	46431	bx179689-kmlqdU3IbxeM.jpg
87494	0	Hitorijime My Hero		My Very Own Hero	2017	TV	JP	46393	nx87494-jzaf0chomVA9.jpg
146346	0	Inu ni Nattara Suki na Hito ni Hirowareta.	My Life as Inukai-san’s Dog	La mia padroncina Inukai~Hidupku Sebagai Anjing Inukai-san.	2023	TV_SHORT	JP	46300	bx146346-N0Aqi1VUSCDX.png
103303	0	Nijusseiki Denki Mokuroku: Eureka Evrika	Sparks of Tomorrow	20th Century Electricity Catalogue~Twentieth Century Electrical Records	2026	TV	JP	46294	bx103303-IF43hFJPPv2Y.png
721	0	Princess Tutu			2002	TV	JP	46292	bx721-9tJpM47RBPJm.jpg
666	0	JoJo no Kimyou na Bouken	JoJo's Bizarre Adventure		1993	OVA	JP	46227	bx666-kYzXvKlUbeMP.jpg
180523	0	Yasei no Last Boss ga Arawareta!	A Wild Last Boss Appeared!	A Wild Last Boss Appears!	2025	ONA	JP	46174	bx180523-FjvW1XByUNMK.jpg
181841	0	CITY THE ANIMATION			2025	TV	JP	46169	bx181841-R6fB3bmU5eOE.jpg
11701	0	Another: The Other - Inga	Another: The Other	Another 00~Another OAD	2012	OVA	JP	46067	bx11701-rnEKCVGq99dL.jpg
1690	0	Bokurano			2007	TV	JP	46065	bx1690-ubEOKbAzWO9C.jpg
100556	0	Sunoharasou no Kanrinin-san	Miss Caretaker of Sunohara-sou		2018	TV	JP	46056	nx100556-wmH1DPNTjklR.jpg
124223	0	Uma Musume: Pretty Derby Season 2			2021	TV	JP	46039	bx124223-XMOEUPopjtrI.png
113231	0	2.43: Seiin Koukou Danshi Volley-bu	2.43: Seiin High School Boys Volleyball Team		2021	TV	JP	46013	bx113231-R7qcGbDQgwBZ.jpg
181641	0	Tokidoki Bosotto Rossiya-go de Dereru Tonari no Alya-san Season 2		Alya Sometimes Hides Her Feelings in Russian Season 2~Roshidere 2	0	TV	JP	45945	bx181641-XPV9xFwWjvu9.jpg
198966	0	Dandadan 3rd Season		DAN DA DAN Season 3	0	TV	JP	45923	bx198966-9Ji1GwIyRiiu.jpg
20951	0	Joukamachi no Dandelion	Castle Town Dandelion		2015	TV	JP	45778	bx20951-ZlzLXi9rG09L.png
21746	0	FLCL Progressive		FLCL 2~Furi Kuri Progressive	2018	TV	JP	45772	bx21746-wBdtrYaF4ZIr.png
21291	0	Joker Game			2016	TV	JP	45756	bx21291-WJ1GwBQ1eHM5.jpg
160181	0	Sasayaku You ni Koi wo Utau	Whisper Me a Love Song	Whispering You a Love Song~SasaKoi	2024	TV	JP	45697	bx160181-EGC0Scngy5In.jpg
180516	0	Uma Musume: Cinderella Gray			2025	TV	JP	45623	bx180516-lebpoKLkw6E3.jpg
1117	0	Pocket Monsters: Maboroshi no Pokémon Lugia Bakutan	Pokémon the Movie 2000	The Power of One~Gekijouban Pocket Monsters: Revelation Lugia	1999	MOVIE	JP	45491	1117.jpg
109819	0	Mob Psycho 100: Daiikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi	Mob Psycho 100 II: The First Spirits and Such Company Trip ~A Journey that Mends the Heart and Heals the Soul~	Mob Psycho 100: The First Spirits and Such Field Trip - A Journey that Mends the Heart and Heals the Soul.	2019	OVA	JP	45441	bx109819-71ZeBjJuU3da.png
114087	0	World Trigger 2nd Season			2021	TV	JP	45424	bx114087-5sSD98EFqQZ5.jpg
19685	0	Kanojo ga Flag wo Oraretara	If Her Flag Breaks	Gaworare	2014	TV	JP	45414	bx19685-ureQLpQjTt00.jpg
160447	0	Temple	TenPuru	No one can live on loneliness	2023	TV	JP	45403	bx160447-we52M5P85oaJ.png
141852	0	Xian Wang De Richang Shenghuo 3	The Daily Life of the Immortal King Season 3		0	ONA	CN	45402	bx141852-tgLX8S7fqy3G.png
128643	0	Yahari Ore no Seishun Love Come wa Machigatteiru. Kan: Dakara, Shishunki wa Owarazu ni, Seishun wa Tsuzuiteiku.		My Teen Romantic Comedy SNAFU Climax! OVA~Yahari Ore no Seishun Love Come wa Machigatteiru. Kan OVA	2023	OVA	JP	45341	bx128643-ohNhGx7QDpdg.jpg
18229	0	Gatchaman Crowds			2013	TV	JP	45333	bx18229-KanFYQps8XGS.jpg
72	0	Full Metal Panic? Fumoffu			2003	TV	JP	45313	bx72-dalTPVFKaOuZ.png
194317	0	Saikyou no Ousama, Nidome no Jinsei wa Nani wo Suru? 2nd Season	The Beginning After the End Season 2	TBATE S2	2026	TV	JP	45272	bx194317-M7t2ymBDHqyW.jpg
135102	0	Kamitachi ni Hirowareta Otoko 2	By the Grace of the Gods 2	Oleh Rahmat Para Dewa 2	2023	TV	JP	45268	bx135102-3vX6Rs8e8oHU.jpg
21472	0	Oshiete! Galko-chan	Please tell me! Galko-chan		2016	TV_SHORT	JP	45259	bx21472-D65q8PNXVgiw.jpg
180082	0	Chitose-kun wa Ramune Bin no Naka	Chitose Is in the Ramune Bottle	Ramune no Bin ni Shizunda Biidama no Tsuki~Chiramune	2025	TV	JP	45228	bx180082-IZAlf06G2VVm.png
145140	0	Helck			2023	TV	JP	45225	bx145140-tHT8TT2XSsOh.jpg
140660	0	Arknights: Reimei Zensou	Arknights: PRELUDE TO DAWN		2022	TV	JP	45131	bx140660-iJAS9omOJdzU.jpg
190704	0	Kanan-sama wa Akumade Choroi	Mistress Kanan is Devilishly Easy	Kanan-sama Is Easy as Hell!~KanaChoro	2026	TV	JP	45109	bx190704-Ts1VvkrNdnCZ.jpg
98506	0	Konohana Kitan		fox spirit tales	2017	TV	JP	45047	nx98506-BPHtNhP7Q1TD.jpg
139093	0	Shadows House 2nd Season			2022	TV	JP	45027	bx139093-LwQoTAGhhs5v.jpg
13367	0	Kono Naka ni Hitori, Imouto ga Iru!	NAKAIMO - My Little Sister Is Among Them!		2012	TV	JP	45007	bx13367-mjPgNBIcatlt.png
97833	0	Netsuzou Trap: NTR			2017	TV_SHORT	JP	44987	bx97833-R2FRkUNvngIf.jpg
163327	0	Go-toubun no Hanayome∽	The Quintessential Quintuplets Specials	The Quintessential Quintuplets: No Coincidences in This Summer Break	2023	SPECIAL	JP	44982	bx163327-xBQznOwq6emq.jpg
12049	0	FAIRY TAIL: Houou no Miko	Fairy Tail: Phoenix Priestess	Fairy Tail - 1er Film - La prêtresse du Phoenix	2012	MOVIE	JP	44932	bx12049-FIx0K2s81SPa.png
154692	0	Kanojo mo Kanojo Season 2	Girlfriend, Girlfriend Season 2	KanoKano 2	2023	TV	JP	44803	bx154692-UcFM4rM3ehwE.jpg
101215	0	Chihayafuru 3			2019	TV	JP	44763	bx101215-8TTRNAYJnPMW.png
159309	0	Otomege Sekai wa Mob ni Kibishii Sekai desu 2	Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs Season 2	mobseka 2~Otome Game Sekai wa Mob ni Kibishii Sekai desu 2	2026	TV	JP	44758	bx159309-wRfh9O1odrDJ.jpg
115183	0	MARS RED			2021	TV	JP	44731	bx115183-jvILP9lWry4s.jpg
102926	0	Naka no Hito Genome [Jikkyouchuu]	The Ones Within		2019	TV	JP	44721	bx102926-zVQk2FEDooyI.png
100714	0	Jashin-chan Dropkick	Dropkick on My Devil!	Un calcio volante al mio demonio!~Um chute no meu diabo!	2018	TV	JP	44714	bx100714-1glYB8znGJ5W.png
177699	0	Koukaku Kidoutai: THE GHOST IN THE SHELL	THE GHOST IN THE SHELL	Koukaku Kidoutai (2026)~GITS 2026	2026	TV	JP	44679	bx177699-hnzc1CS5ZSM2.png
4722	0	Skip Beat!			2008	TV	JP	44630	bx4722-haxa25k1oSxU.png
20719	0	Hitsugi no Chaika: AVENGING BATTLE	Chaika -The Coffin Princess- AVENGING BATTLE		2014	TV	JP	44600	bx20719-YXkFb0mo10SO.jpg
101344	0	Made in Abyss: Hourou Suru Tasogare	Made in Abyss: Wandering Twilight		2019	MOVIE	JP	44596	bx101344-NbEG3Ryria9S.jpg
1827	0	Seirei no Moribito	Moribito: Guardian of the Spirit	Guardian of the Sacred Spirit	2007	TV	JP	44581	bx1827-snIp62SY7ZFK.jpg
8424	0	MM!		Emu Emu!	2010	TV	JP	44580	bx8424-W5WfkJ55rPAx.jpg
189	0	Love Hina			2000	TV	JP	44555	bx189-ybxKAazvr7cH.png
20467	0	Fate/kaleid liner Prisma☆Illya 2wei!			2014	TV	JP	44492	nx20467-GwWFUCzsiUF7.png
3652	0	Higurashi no Naku Koro ni Rei	When They Cry Rei		2009	OVA	JP	44488	bx3652-Q9wylyMoNZBc.png
21803	0	Kubikiri Cycle: Aoiro Savant to Zaregotozukai	Kubikiri Cycle: The Blue Savant and the Nonsense User	Zaregoto Series~Decapitation Cycle	2016	OVA	JP	44458	b21803-BAQClgq6Q0DP.jpg
174043	0	Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki	The Healer Who Was Banished From His Party, Is, in Fact, the Strongest		2024	TV	JP	44423	bx174043-Hh9mvGibvoVb.jpg
20666	0	Space☆Dandy 2			2014	TV	JP	44388	bx20666-uuCrKd28BFsT.jpg
7338	0	DARKER THAN BLACK: Kuro no Keiyakusha - Gaiden	Darker than Black: Origins		2010	SPECIAL	JP	44367	bx7338-c6Uq5DmlEPVs.png
112444	0	Appare-Ranman!			2020	TV	JP	44354	bx112444-S7bhKskrAqSI.jpg
19315	0	Pupa			2014	TV_SHORT	JP	44310	bx19315-dWHH0pRxVCjq.jpg
20629	0	Terra Formars			2014	TV	JP	44298	nx20629-xO8wxKYeXncc.png
169969	0	Mushoku no Eiyuu: Betsu ni Skill nanka Ira Nakattan Daga	Hero Without a Class: Who Even Needs Skills?!	The Hero Who Has No Class. I Don't Need Any Skills, It's Okay. The hero who has no class.~The Unemployed Hero Does Not Need Something Like Skills	2025	ONA	JP	44228	bx169969-SqCjoqYT4A6Z.jpg
142701	0	Koukyuu no Karasu	Raven of the Inner Palace		2022	TV	JP	44228	bx142701-jyjYorMpj3lf.jpg
190143	0	Shunkashuutou Daikousha: Haru no Mai	Agents of the Four Seasons: Dance of Spring	4 Seasons~Utusan Empat Musim: Tarian Musim Semi	2026	TV	JP	44192	bx190143-IqqbkMAF0GOo.jpg
801	0	Koukaku Kidoutai: Stand Alone Complex 2nd GIG	Ghost in the Shell: Stand Alone Complex 2nd GIG	Koukaku Kidoutai S.A.C. 2nd GIG~Ghost In The Shell S.A.C. 2nd GIG	2004	TV	JP	44179	bx801-nF9RyvPJu6s4.jpg
123899	0	Ai no Utagoe wo Kikasete	Sing a Bit of Harmony	Canta con una chispa de armonía	2021	MOVIE	JP	44169	bx123899-AimlRWzAqpHC.jpg
178005	0	Tamon-kun Ima Docchi!?	Tamon's B-Side	Two F/aced Tamon~Which Face Does Tamon Have Now?	2026	ONA	JP	44146	bx178005-pCEReATswrup.jpg
6201	0	Princess Lover!			2009	TV	JP	44135	bx6201-OG9c0hLinRom.jpg
8247	0	BLEACH: Jigoku-hen	Bleach the Movie: Hell Verse	Bleach Movie 4~Bleach: The Hell Chapter	2010	MOVIE	JP	44017	bx8247-VppsQKlgXoXr.png
100665	0	Back Street Girls: Gokudols		Back Street Girls: Washira Idol Hajimemashita	2018	TV	JP	43995	bx100665-rbfp9LH6Swe6.jpg
146234	0	Isekai One Turn Kill Nee-san: Ane Douhan no Isekai Seikatsu Hajimemashita	My One-Hit Kill Sister	Minha Mana Apelona	2023	TV	JP	43988	bx146234-vSYvPfLwjYXX.jpg
198113	0	Kill Ao	KILL BLUE		2026	TV	JP	43964	bx198113-NRa47idWSlnx.jpg
108945	0	One Punch Man 2 OVA	One-Punch Man Season 2 OVA	One Punch Man 2nd Season OVA	2019	OVA	JP	43955	bx108945-snH9n5sN1vrb.png
357	0	Bokusatsu Tenshi Dokuro-chan	Bludgeoning Angel Dokuro-chan	Club-To-Death Angel Dokuro-chan	2005	OVA	JP	43949	bx357-k01dbafXBao6.jpg
105081	0	Joshikousei no Mudazukai	Wasteful Days of High School Girls		2019	TV	JP	43945	bx105081-pc4jgCmAP0dZ.jpg
99734	0	Dagashi Kashi 2			2018	TV_SHORT	JP	43942	nx99734-21qxfb3txkAN.png
105807	0	7SEEDS		Seven Seeds	2019	ONA	JP	43934	bx105807-Ivd7xc40XdGF.jpg
183133	0	Kanchigai no Atelier Meister: Eiyuu Party no Moto Zatsuyougakari ga, Jitsu wa Sentou Igai ga SSS Rank Datta to Iu Yoku Aru Hanashi	The Unaware Atelier Meister		2025	ONA	JP	43929	bx183133-SSeg5j1UrMDG.png
101381	0	Dakaretai Otoko 1-i ni Odosarete Imasu.	DAKAICHI -I'm being harassed by the sexiest man of the year-		2018	TV	JP	43922	bx101381-ZawZ7kIzuZVR.jpg
21565	0	Prison School: Mad Wax		Kangoku Gakuen: Mad Wax~Kangoku Gakuen OVA	2016	OVA	JP	43871	b21565-PsQEFVGXs1fX.jpg
101597	0	Gunjou no Magmell	Ultramarine Magmell	Magmel of the Sea Blue	2019	TV	JP	43815	b101597-1hmWoRvno4Tq.jpg
21078	0	Aoharu x Kikanjuu	Aoharu x Machinegun		2015	TV	JP	43688	bx21078-VJItqWm5y0UU.jpg
122808	0	Princess Connect! Re:Dive Season 2		Priconne Season 2	2022	TV	JP	43680	bx122808-mOspflVwrnGJ.png
178100	0	Hazure Skill «Kinomi Master»: Skill no Mi (Tabetara Shinu) wo Mugen ni Taberareru You ni Natta Ken Nitsuite	Bogus Skill <<Fruitmaster>> ~About that time I became able to eat unlimited numbers of Skill Fruits (that kill you)~	Kinomi Master	2025	TV	JP	43651	bx178100-GF4dKSrkdByJ.jpg
2994	0	DEATH NOTE Rewrite	Death Note: Relight	Death Note Director's Cut: The Complete Ending Edition Special~Death Note Special	2007	SPECIAL	JP	43572	b2994-mlofkz5GpkIu.jpg
10278	0	THE IDOLM@STER	The Idol Master		2011	TV	JP	43537	nx10278-FnbOihGuSpfc.jpg
114195	0	Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set	ORESUKI: Are you the only one who loves me?: Our Playball / Our End Run / Our Game		2020	OVA	JP	43473	bx114195-3h9rxnFnNkzw.png
20705	0	sin: Nanatsu no Taizai	Seven Mortal Sins	Sin: The 7 Deadly Sins	2017	TV	JP	43437	bx20705-X2uRDZWD6xGn.jpg
20547	0	Soul Eater Not!			2014	TV	JP	43431	bx20547-w5Gp0a2E4YCe.png
155158	0	Kidou Senshi Gundam: Suisei no Majo Season 2	Mobile Suit Gundam: The Witch from Mercury Season 2	G-Witch 2	2023	TV	JP	43419	bx155158-4MO3TP5plLSm.jpg
110547	0	Arte			2020	TV	JP	43418	bx110547-Jo4VNdR3DlOx.jpg
146954	0	Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei	The Fruit of Evolution: Before I Knew It, My Life Had It Made Season 2	The Fruit of Evolution 2: Before I Knew It, My Life Had It Made~Buah Evolusi 2: Sebelum Aku Mengetahuinya, Hidupku sudah Berhasil	2023	TV	JP	43403	bx146954-tn3mydVZQfZp.png
20889	0	Chuunibyou demo Koi ga Shitai! Ren: Saisei no... Jaou Shingan Mokushiroku	Love, Chunibyo & Other Delusions - Heart Throb -: The Rikka Wars/ Apocalypse of the Wicked Lord Shingan Reborn		2014	OVA	JP	43377	20889.jpg
128034	0	ORIENT			2022	TV	JP	43359	bx128034-PHcAWDtmPuAK.jpg
165254	0	BUCCHIGIRI?!			2024	TV	JP	43298	b165254-wBEQkOQD3ok9.jpg
180292	0	Arafou Otoko no Isekai Tsuuhan Seikatsu	The Daily Life of a Middle-Aged Online Shopper in Another World	Around 40 Otoko no Isekai Tsuuhan Seikatsu	2025	TV	JP	43289	bx180292-GG0nwYZ5HeN7.jpg
119056	0	Kenja no Deshi wo Nanoru Kenja	She Professed Herself Pupil of the Wise Man	KenDeshi~Petapa Sihir yang Mengaku sebagai Murid Petapa Sihir	2022	TV	JP	43288	bx119056-v9Ls3eKyf0Nf.png
160	0	Ima, Soko ni Iru Boku	Now and Then, Here and There	L'Autre Monde	1999	TV	JP	43168	bx160-t5rKPAhZoznO.jpg
6324	0	Omamori Himari			2010	TV	JP	43165	6324.jpg
137877	0	Ganbare, Douki-chan		Senpai is Mine	2021	ONA	JP	43147	bx137877-PVj0LtolbDMX.jpg
182206	0	Tensei Shitara Slime Datta Ken: Soukai no Namida-hen	That Time I Got Reincarnated as a Slime the Movie: Tears of the Azure Sea	Tensura Movie 2~That Time I Got Reincarnated as a Slime the Movie: Tears of the Blue Sea	2026	MOVIE	JP	43091	bx182206-LcitQfDLsdnC.png
168013	0	Boku no Hero Academia THE MOVIE: YOU'RE NEXT	My Hero Academia: You’re Next	My Hero Academia the Movie 4~My Hero Academia: Agora é a Sua Vez	2024	MOVIE	JP	43071	bx168013-eeyN5L8tmYKI.png
369	0	Boogiepop wa Warawanai: Boogiepop Phantom	Boogiepop Phantom	Boogiepop Doesn't Laugh~Boogiepop Never Laughs	2000	TV	JP	43055	bx369-dwzXLDvzzAmK.png
4107	0	Tengen Toppa Gurren Lagann: Gurren-hen	Gurren Lagann The Movie: Childhood's End	Gekijouban Tengen Toppa Gurren Lagann: Guren-hen~Tengen Toppa Gurren Lagann the Movie	2008	MOVIE	JP	43015	bx4107-WaS60WNsKZuu.jpg
119941	0	Noragami ARAGOTO OVA			2015	OVA	JP	43009	bx119941-uspTZH6EoZer.jpg
2164	0	Dennou Coil	Den-noh Coil	Cyber Coil~Coil - A Circle of Children	2007	TV	JP	42921	bx2164-4tUI4MJCZQO3.png
139825	0	Kimi to Boku no Saigo no Senjou, Arui wa Sekai ga Hajimaru Seisen Season II	Our Last Crusade or the Rise of a New World Season 2	Kimisen 2~Kimi to Boku no Saigo no Senjo, Aruiwa Sekai ga Hajimaru Seisen	2024	TV	JP	42874	bx139825-rFlrzdRZmlYK.jpg
6773	0	Shakugan no Shana III (Final)	Shakugan no Shana: Season III	Shakugan no Shana Third~Shakugan no Shana 3	2011	TV	JP	42874	bx6773-D8DnDAOgzpsc.png
146668	0	RWBY: Hyousetsu Teikoku	RWBY: Ice Queendom		2022	TV	JP	42784	bx146668-JNIr7FRzEUaM.jpg
4896	0	Umineko no Naku Koro ni	Umineko: When They Cry	When They Cry 3~When the Seagulls Cry	2009	TV	JP	42752	bx4896-q6l4Bq4ly0tw.jpg
21190	0	Subete ga F ni Naru: THE PERFECT INSIDER	The Perfect Insider	Everything Becomes F: The Perfect Insider~O Infiltrado Perfeito	2015	TV	JP	42727	bx21190-CcEb1nZfY729.jpg
14753	0	Hori-san to Miyamura-kun		Horimiya	2012	OVA	JP	42670	b14753-FKgfBa6AO5wg.jpg
134	0	GUNSLINGER GIRL			2003	TV	JP	42665	bx134-f3dmmMOijYdn.png
178031	0	Dungeon Meshi 2nd Season	Delicious in Dungeon Season 2	Dungeon Meshi Season 2	2027	ONA	JP	42652	bx178031-XNWYP6Qf18bB.png
6007	0	Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu	Spice and Wolf II: Wolf and the Amber Melancholy	Ookami to Koushinryou II OVA Chapter 0~Ookami to Koushinryou 2 OVA Chapter 0	2009	OVA	JP	42618	bx6007-jg9Jtl8Opqy2.jpg
21483	0	Owari no Seraph: Owaranai Seraph	Seraph of the End: Vampire Reign - Owaranai Seraph	Owari no Seraph Omake~Seraph of the Endless	2015	SPECIAL	JP	42565	21483-yJfFGWvTGzy1.jpg
99483	0	Hakata Tonkotsu Ramens			2018	TV	JP	42546	nx99483-eTKat4nPCOQW.jpg
1118	0	Pocket Monsters: Kesshoutou no Teiou ENTEI	Pokémon 3: The Movie	Pokémon: Spell Of The Unown~Gekijouban Pocket Monsters: Lord of the UNKNOWN Tower ENTEI	2000	MOVIE	JP	42504	nx1118-90hGoWgDV1k4.jpg
5277	0	Sekirei: Pure Engagement		Sekirei 2	2010	TV	JP	42462	bx5277-FVXhVU8xoY6z.png
111324	0	Ikebukuro West Gate Park		IWGP	2020	TV	JP	42436	bx111324-yp1jtH1XjxS3.jpg
68	0	Black Cat			2005	TV	JP	42433	bx68-BY1vMbDYz977.jpg
100245	0	BEATLESS			2018	TV	JP	42416	bx100245-kq7bf9YDeLRe.jpg
173172	0	Dorohedoro Season 2			2026	ONA	JP	42366	bx173172-404XnuOS0DhR.jpg
6166	0	Asobi ni Iku yo!	Cat Planet Cuties	Let's Go Play!~Bombshells from the Sky	2010	TV	JP	42354	bx6166-TzYLyxIl3a6i.png
2581	0	Kidou Senshi Gundam 00	Mobile Suit Gundam 00		2007	TV	JP	42278	bx2581-MLEf00dNAfqY.jpg
4981	0	Casshern Sins			2008	TV	JP	42246	bx4981-V6MbMiJUqdvP.jpg
3731	0	Itazura na Kiss	ItaKiss	Naughty Kiss~Teasing Kiss	2008	TV	JP	42230	bx3731-aCN5LnCn08qm.png
105893	0	Boku no Hero Academia THE MOVIE: Futari no Hero Specials	My Hero Academia the Movie: Two Heroes Specials	All Might: Rising The Animation	2019	OVA	JP	42175	bx105893-IW5rW9O9auyK.jpg
21103	0	High School DxD NEW OVA Oppai, Tsutsumimasu!		High School DxD New Episode 13	2015	OVA	JP	42167	21103-iVibYXQ4Z4UF.jpg
144176	0	Kami wa Game ni Ueteiru.	Gods' Games We Play	Gods' Game We Play The Animation	2024	TV	JP	42103	bx144176-xM8XAC3oUn5C.jpg
167141	0	Sword Art Online Alternative: Gun Gale Online II		Sword Art Online Alternative: Gun Gale Online 2nd Season~SAO Alternative: Gun Gale Online II	2024	TV	JP	41972	bx167141-m8eOYiDpeN4R.jpg
905	0	Dragon Ball Z: Fukkatsu no Fusion!! Goku to Vegeta	Dragon Ball Z: Fusion Reborn	Dragon Ball Z: Revival Fusion~Dragon Ball Z: The Rebirth of Fusion!! Goku and Vegeta	1995	MOVIE	JP	41969	905-T97prwPOeyxm.jpg
13331	0	Jormungand: PERFECT ORDER		Jormungand 2	2012	TV	JP	41958	bx13331-YNyNmU1CfNK7.png
152765	0	Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu	Saving 80,000 Gold in Another World for My Retirement	Roukin~J'épargne 80 000 pièces d'or dans un autre monde pour ma retraite	2023	TV	JP	41946	bx152765-X6VRli3GPkVs.jpg
1565	0	Pocket Monsters Diamond & Pearl	Pokémon the Series: Diamond and Pearl	Diamond and Pearl~DP: Battle Dimension	2006	TV	JP	41910	bx1565-aJC0XivLqQXY.png
183385	0	Watashi wo Tabetai, Hitodenashi	This Monster Wants to Eat Me	A Monster Wants to Eat Me~WataTabe	2025	TV	JP	41904	bx183385-f1TgnttLckBT.jpg
2129	0	true tears			2008	TV	JP	41854	bx2129-5TX1vWYYe2MT.png
2889	0	BLEACH: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru	Bleach the Movie: The DiamondDust Rebellion	Bleach Movie 2~Bleach: The Diamond Dust Rebellion - Another Hyourinmaru	2007	MOVIE	JP	41736	bx2889-AmnSwChuAuGT.jpg
152682	0	Sasaki to Pii-chan	Sasaki and Peeps	SasaPii~Sasaki dan Pipi	2024	TV	JP	41722	bx152682-p91VzQq75uZV.jpg
146646	0	Hanma Baki Season 2	Baki Hanma Season 2	Baki Hanma: Son of Ogre 2~Son of Ogre Baki Hanma Season 2	2023	ONA	JP	41708	bx146646-RMrHipfzvfTM.jpg
15059	0	Initial D Fifth Stage			2012	TV	JP	41622	15059.jpg
21356	0	Pocket Monsters XY&Z	Pokémon the Series: XYZ	Pokémon Seria XYZ	2015	TV	JP	41620	bx21356-bHTUPdtd8xy2.jpg
2026	0	Hayate no Gotoku!	Hayate the Combat Butler		2007	TV	JP	41568	bx2026-xoCa4unn5iOi.jpg
172439	0	Nihon e Youkoso Elf-san.	Welcome to Japan, Ms. Elf!		2025	TV	JP	41464	bx172439-sTda7baXB0Fh.jpg
136880	0	BEASTARS FINAL SEASON Part 1		BEASTARS New Season~BEASTARS Season 3	2024	ONA	JP	41448	bx136880-2sAQF6OtPE5M.png
173533	0	Monogatari Series: Off & Monster Season		Orokamonogatari~Nademonogatari	2024	ONA	JP	41434	bx173533-9DN3nHtT2FBm.png
13599	0	Robotics;Notes			2012	TV	JP	41427	nx13599-jpZpumSDPJM0.jpg
73	0	Full Metal Panic! The Second Raid		Full Metal Panic! TSR	2005	TV	JP	41426	bx73-UgXDGEMBPGle.jpg
6747	0	Dance in the Vampire Bund			2010	TV	JP	41424	bx6747-GEGb8Pwg8X7a.png
